price,make,model,year,mileage,color,vin,state,country
12100,ford,escape,2017,32284,silver,1fmcu0f78huc53640,new york,usa
24000,ford,door,2016,40371,blue,1ftew1cf8gke70396,florida,usa
9500,ford,escape,2017,107569,white,1fmcu9gd8hub34463,new york,usa
9000,ford,door,2017,96451,silver,3fa6p0g71hr143386,new jersey,usa
9800,ford,escape,2017,94851,white,1fmcu9gd4huc53644,new jersey,usa
7800,ford,door,2017,108727,silver,3fa6p0g79hr143393,connecticut,usa
17200,ford,f-150,2017,91979,white,1ftew1e80hfb12444,new york,usa
18800,ford,explorer,2017,76258,gray,1fm5k8d81hgd05701,new york,usa
9800,ford,door,2014,147574,white,1fm5k7d8xega27936,california,usa
7000,ford,door,2013,104764,gray,1fahp2f87dg198571,florida,usa
44000,ford,max,2019,16934,gray,1fmjk1jt5kea14068,nevada,usa
23400,ford,transit,2019,13822,white,1ftyr1zm9kka71256,texas,usa
30700,ford,transit,2019,5250,white,1ftbw3xm3kka93802,texas,usa
15600,ford,escape,2019,33451,black,1fmcu0gd0kub64172,south carolina,usa
22600,ford,f-150,2019,14291,white,1ftmf1c5xkkc79283,texas,usa
22900,ford,f-150,2019,16725,white,1ftmf1c53kkc79075,south carolina,usa
22800,ford,f-150,2019,13002,white,1ftmf1c58kkc79282,texas,usa
22700,ford,f-150,2019,18902,white,1ftmf1c59kkd07753,south carolina,usa
23000,ford,f-150,2019,9732,white,1ftmf1c53kkd08302,texas,usa
22700,ford,f-150,2019,18947,white,1ftmf1c57kkc79077,south carolina,usa
23000,ford,f-150,2019,8402,white,1ftmf1c5xkkd07941,north carolina,usa
34400,ford,f-150,2019,17450,gray,1ftew1e5xkfc48223,south carolina,usa
36500,ford,srw,2016,53986,gray,1ft8x3bt7gea37597,nevada,usa
23100,ford,f-150,2019,15848,white,1ftmf1c57kkc78933,south carolina,usa
23300,ford,f-150,2019,10770,white,1ftmf1c57kkd07962,south carolina,usa
22600,ford,f-150,2019,14587,white,1ftmf1c58kkd07940,north carolina,usa
4500,ford,door,2016,98625,gray,1fa6p0hd9g5118807,mississippi,usa
23000,ford,f-150,2019,10916,white,1ftmf1c54kkd38537,north carolina,usa
8000,ford,door,2014,107173,white,1fm5k7f82ega78361,mississippi,usa
11500,ford,fiesta,2019,10134,silver,3fadp4bj9km116331,north carolina,usa
9400,ford,door,2017,43056,no_color,3fa6p0h73hr103244,south carolina,usa
23000,ford,f-150,2019,10655,white,1ftmf1c55kkd38546,north carolina,usa
2800,ford,door,2012,173601,black,1fahp2kt0cg106208,california,usa
22600,ford,transit,2019,14231,white,1ftyr1ym9kka50814,north carolina,usa
23000,ford,transit,2019,8985,white,1ftyr1zm1kka42480,north carolina,usa
5200,ford,door,2016,84338,black,1fadp3k25gl216776,south carolina,usa
19200,ford,door,2017,104290,gray,1ftew1ep7hkd92670,texas,usa
10100,ford,door,2017,45592,red,3fa6p0h77hr214525,texas,usa
6200,ford,door,2015,103960,black,3fa6p0h71fr175122,south carolina,usa
14000,ford,explorer,2016,110333,white,1fm5k7dh8ggd26344,texas,usa
5000,ford,door,2015,138516,gray,3fa6p0g78fr218971,south carolina,usa
9200,ford,door,2016,49094,red,1fa6p8am2g5230129,texas,usa
14700,ford,door,2016,97526,black,1fm5k7d82gga51375,texas,usa
3000,ford,door,2014,87420,silver,1fadp3f22el318074,south carolina,usa
30200,ford,door,2015,67052,red,1ftfw1eg8ffa33385,texas,usa
3800,ford,door,2013,58913,black,1fadp3k26dl359277,south carolina,usa
3200,ford,door,2013,999999,silver,1fadp3k21dl266148,south carolina,usa
21500,ford,van,2015,14482,no_color,1fbzx2cm3fka83325,texas,usa
4900,ford,door,2016,57084,white,3fadp4bj3gm105087,california,usa
23000,ford,expedition,2017,90251,silver,1fmju2at7hea52412,colorado,usa
11200,ford,door,2014,97320,no_color,1zvbp8cf7e5320703,texas,usa
10400,ford,door,2014,80652,white,1fadp3l99el442649,california,usa
13200,ford,door,2014,99816,black,1ftfx1ct4efc92709,texas,usa
5200,ford,door,2013,115429,silver,1fmcu0gx7dua39893,texas,usa
10500,ford,door,2015,85549,red,1fmcu9j90fuc00490,new jersey,usa
11900,ford,bus,2013,83030,white,1fbne3bl8dda45318,california,usa
21200,ford,door,2014,130168,white,1fd8w3ht2eeb77253,texas,usa
23500,ford,door,2013,80090,white,1ft8w3b64dea40501,california,usa
4700,ford,door,2013,118593,white,1ftex1cm3dfa94061,texas,usa
11100,ford,door,2014,143704,blue,1ftew1cm6efc31661,texas,usa
22000,ford,door,2015,53507,white,1ft7w2b69feb06680,colorado,usa
14000,ford,door,2013,48408,black,1ftfw1et7dkf11233,colorado,usa
9200,ford,door,2013,109672,white,1ft7x2a68deb25801,texas,usa
23300,ford,edge,2019,28549,silver,2fmpk4k93kbc22718,minnesota,usa
21700,ford,door,2012,114500,green,1ft8w3bt9cea39011,texas,usa
11200,ford,door,2012,67140,blue,1zvbp8cfxc5274121,texas,usa
11300,ford,escape,2018,42168,gray,1fmcu0f79jud41148,north carolina,usa
4200,ford,cutaway,2015,80032,color:,1fdfe4fs3fda25516,illinois,usa
10900,ford,focus,2018,52240,green,1fadp3n27jl252178,north carolina,usa
42300,ford,max,2019,34874,gray,1fmjk1kt5kea50146,florida,usa
10500,ford,door,2014,119689,white,1fdrf3bt6eea35761,idaho,usa
43400,ford,max,2019,37355,gray,1fmjk2at4kea20188,florida,usa
12500,ford,door,2016,100947,white,1fdrf3bt4gec18045,idaho,usa
15900,ford,escape,2019,26040,white,1fmcu0gd7kuc06417,minnesota,usa
42500,ford,max,2019,36638,white,1fmjk1kt1kea13997,florida,usa
15000,ford,door,2015,137004,white,1fd8x3f67feb56345,texas,usa
24700,ford,edge,2019,31794,blue,2fmpk4k99kbb55946,florida,usa
15500,ford,door,2015,131106,white,1fd8x3f67fec17452,texas,usa
49000,ford,expedition,2019,22013,white,1fmju2at3kea40507,minnesota,usa
29000,ford,door,2017,42291,black,1ftew1eg4hfa66124,tennessee,usa
16800,ford,escape,2019,13155,white,1fmcu0gd2kuc33587,florida,usa
51000,ford,max,2019,24869,red,1fmjk2at0kea45301,minnesota,usa
16500,ford,escape,2019,18454,white,1fmcu0gd3kub08839,florida,usa
10000,ford,d,2016,16694,white,nm0ls7f70g1257651,texas,usa
27900,ford,explorer,2019,28922,gray,1fm5k7f81kgb41445,florida,usa
23700,ford,edge,2019,23534,gray,2fmpk3k91kbb56583,florida,usa
20000,ford,dr,2012,24581,color:,3frxw7fe4cv310949,california,usa
45600,ford,max,2019,35646,gray,1fmjk2at2kea17807,florida,usa
6000,ford,cab,2012,129873,white,1fduf5gt7ceb24329,virginia,usa
15600,ford,escape,2019,28669,black,1fmcu0gd0kub14114,florida,usa
25000,ford,explorer,2017,32454,red,1fm5k8d85hga74740,michigan,usa
28500,ford,explorer,2019,21800,black,1fm5k7f83kgb41513,florida,usa
8000,ford,cutaway,2014,231769,yellow,1fdwe3fs3eda53096,florida,usa
19990,ford,doors,2016,23796,black,1fa6p8th6g5218050,connecticut,usa
34400,ford,max,2019,42506,gray,1fmjk1ht4kea17579,florida,usa
30999,ford,doors,2016,6249,shadow black,1fa6p8cf1g5209884,connecticut,usa
41000,ford,expedition,2019,47496,black,1fmju1kt8kea27843,florida,usa
27999,ford,doors,2016,10700,gray,1fa6p8cf8g5263621,massachusetts,usa
42000,ford,expedition,2019,39604,black,1fmju1kt7kea17627,florida,usa
8000,ford,cutaway,2013,250831,color:,1fdfe4fs4dda28874,new jersey,usa
29795,ford,doors,2016,7275,triple yellow tri-coat,1fa6p8cf2g5223518,connecticut,usa
24700,ford,edge,2019,8806,black,2fmpk4j94kbc24835,florida,usa
13995,ford,doors,2016,105115,gray,1fa6p8th8g5255908,new jersey,usa
2900,ford,door,2015,57340,silver,3fadp4aj6fm132638,florida,usa
35400,ford,max,2019,36167,white,1fmjk1ht1kea42603,florida,usa
24549,ford,doors,2016,44941,shadow black,1fatp8ffxg5291869,new york,usa
8900,ford,door,2014,53102,silver,1fmcu0gx4eub39564,florida,usa
15800,ford,escape,2019,26637,black,1fmcu0gd4kub08736,florida,usa
18500,ford,doors,2016,45814,black,1fa6p8thxg5208671,new york,usa
32000,ford,f-150,2019,17310,red,1ftfw1e55kkd19095,minnesota,usa
28300,ford,explorer,2019,24116,gray,1fm5k7f82kgb41597,florida,usa
10500,ford,d,2019,14128,blue,maj3s2ge4kc278721,florida,usa
24970,ford,doors,2016,49882,green,1fa6p8cf8g5225189,new york,usa
13800,ford,fusion,2019,38964,blue,3fa6p0luxkr109398,minnesota,usa
2580,ford,door,2012,102705,white,3fahp0ga5cr113207,florida,usa
59975,ford,f-150,2019,71,white,1ftfw1rg5kfa62833,florida,usa
2500,ford,door,2012,98620,white,1fahp3j23cl241544,indiana,usa
28990,ford,doors,2016,15825,triple yellow tri-coat,1fatp8ff0g5296868,massachusetts,usa
50000,ford,max,2019,29499,blue,1fmjk2at1kea40396,minnesota,usa
33800,ford,door,2014,100255,white,1ft7w2bt0eea41481,kentucky,usa
59975,ford,f-150,2019,174,black,1ftfw1rg6kfc08396,florida,usa
2500,ford,door,2013,167552,gray,1fmcu9gx5dub47157,minnesota,usa
46999,ford,doors,2016,16956,magnetic metallic,1fa6p8jz6g5525309,new jersey,usa
16700,ford,fusion,2019,36896,black,3fa6p0ru2kr118068,minnesota,usa
34700,ford,door,2013,77281,white,1ft7w2btxdea14898,kentucky,usa
28900,ford,f-150,2019,24795,black,1ftew1e59kfc47399,florida,usa
30800,ford,doors,2016,16771,ruby red metallic tinted clearcoat,1fa6p8cf0g5204627,new jersey,usa
27100,ford,f-150,2019,28692,silver,1ftew1e54kkc88465,minnesota,usa
13388,ford,door,2012,113821,black,1ftfw1cf3cfc75961,louisiana,usa
26000,ford,f-150,2019,19793,blue,1ftew1eb6kfb83943,florida,usa
17900,ford,doors,2016,27940,shadow black,1fa6p8am3g5250504,massachusetts,usa
23400,ford,flex,2019,24987,black,2fmhk6d8xkba20365,minnesota,usa
29800,ford,mustang,2016,18367,blue,1fa6p8cf3g5242238,illinois,usa
23700,ford,flex,2019,14109,gray,2fmhk6d88kba29775,florida,usa
1725,ford,door,2012,158781,black,1fmcu9eg7ckb88497,illinois,usa
33995,ford,doors,2016,27369,black,1fa6p8cf5g5235498,new jersey,usa
23500,ford,flex,2019,30208,white,2fmhk6d86kba05247,minnesota,usa
32500,ford,explorer,2019,24024,black,1fm5k8gt5kgb41683,florida,usa
2500,ford,door,2016,64999,blue,3fadp4bjxgm137986,mississippi,usa
39000,ford,f-150,2019,8404,black,1ftfw1e54kfc34435,minnesota,usa
11000,ford,focus,2018,8884,gray,1fadp3e23jl254221,massachusetts,usa
32500,ford,explorer,2019,24126,black,1fm5k8gt2kgb41298,florida,usa
800,ford,door,2012,129659,black,3fadp4bj5cm221076,mississippi,usa
26900,ford,f-150,2019,31713,black,1ftew1e59kkc89708,minnesota,usa
11200,ford,edge,2016,109996,gray,2fmpk4j97gbb67005,new york,usa
21000,ford,doors,2018,6821,red,1fa6p8thxj5164792,new york,usa
32000,ford,f-150,2019,17867,red,1ftfw1e5xkfb51429,minnesota,usa
7300,ford,door,2016,110253,black,3fa6p0g72gr397705,connecticut,usa
12800,ford,escape,2018,39364,black,1fmcu0gd3jub60681,missouri,usa
24190,ford,doors,2018,4018,blue,1fatp8uh7j5182314,massachusetts,usa
29100,ford,f-150,2019,21054,red,1ftew1e49kfc10392,minnesota,usa
29000,ford,door,2017,48309,red,1ft7w2b60hee77178,massachusetts,usa
17300,ford,door,2016,68666,black,1fm5k8d82ggc60329,new york,usa
19888,ford,doors,2018,34071,ingot silver metallic,1fatp8uh2j5132890,new jersey,usa
31000,ford,f-150,2019,13600,white,1ftfw1e50kfb96721,minnesota,usa
37200,ford,door,2017,44956,black,1ft7w2bt4hee52015,massachusetts,usa
8600,ford,door,2016,72607,silver,1fmcu0f77gub25484,new jersey,usa
24857,ford,doors,2018,33815,shadow black,1fatp8uh3j5157023,massachusetts,usa
23500,ford,flex,2019,31491,gray,2fmhk6d85kba09063,minnesota,usa
26100,ford,f-150,2018,32149,white,1ftew1cb3jfc81295,mississippi,usa
10800,ford,hybrid,2016,26654,blue,1fadp5au1gl114180,new york,usa
20995,ford,doors,2018,36637,white,1fa6p8th1j5167452,new york,usa
29300,ford,f-150,2019,17000,white,1ftew1e4xkfc10403,minnesota,usa
33100,ford,f-150,2018,15960,gray,1ftew1ep2jfb83786,mississippi,usa
13800,ford,door,2016,40774,gray,1fahp2e84gg136518,new jersey,usa
19498,ford,doors,2018,40338,black,1fatp8uh1j5115336,new york,usa
14900,ford,fusion,2019,40505,gray,3fa6p0cd0kr117056,minnesota,usa
8700,ford,door,2016,30735,black,1fadp3k28gl330142,massachusetts,usa
20600,ford,mustang,2019,33965,gray,1fatp8uhxk5148658,florida,usa
5000,ford,door,2018,7339,white,1ftex1c53jkd88586,oklahoma,usa
19995,ford,doors,2018,42470,white,1fa6p8th8j5115591,new york,usa
14900,ford,fusion,2019,40670,silver,3fa6p0cd1kr110357,minnesota,usa
19500,ford,door,2016,41233,black,1ftbf2b61ged08196,massachusetts,usa
24500,ford,wagon,2019,13162,white,1fbzx2zm7kka48532,florida,usa
15000,ford,fusion,2018,38744,white,3fa6p0d97jr219835,california,usa
26985,ford,doors,2018,14023,black,1fa6p8cf4j5145797,new york,usa
31000,ford,f-150,2019,9741,white,1ftfw1e52kfb85249,minnesota,usa
24300,ford,explorer,2017,31017,silver,1fm5k7d82hgb82470,mississippi,usa
16800,ford,fusion,2019,37786,gray,3fa6p0d97kr118571,florida,usa
17200,ford,mustang,2018,32415,white,1fatp8uh2j5132629,california,usa
34995,ford,doors,2018,10421,ruby red,1fa6p8cf2j5161626,new york,usa
24300,ford,wagon,2019,29305,white,1fbzx2zm0kka75345,minnesota,usa
26400,ford,explorer,2017,51309,white,1fm5k7fh2hgb04056,mississippi,usa
16800,ford,fusion,2019,38001,black,3fa6p0d98kr138974,florida,usa
15500,ford,escape,2018,18849,black,1fmcu9hd7jua30891,california,usa
19440,ford,doors,2018,43269,silver,1fatp8uh0j5124044,new york,usa
16700,ford,fusion,2019,36989,silver,3fa6p0ru2kr117017,minnesota,usa
29000,ford,door,2017,29320,blue,1ftew1ep9hkc82719,alabama,usa
16100,ford,hybrid,2019,34244,white,3fa6p0ru4kr181558,florida,usa
17200,ford,mustang,2018,32938,white,1fatp8uh9j5132644,california,usa
20950,ford,doors,2018,40793,black,1fatp8uh6j5142578,new hampshire,usa
46200,ford,door,2017,94741,no_color,1ft8w3dt1hee12434,alabama,usa
29400,ford,mustang,2019,25011,white,1fatp8ff0k5161477,florida,usa
2825,ford,door,2014,363810,white,1fmjk1g53eef23881,montana,usa
32999,ford,doors,2018,6881,shadow black,1fa6p8cf3j5172103,new jersey,usa
6600,ford,door,2014,80423,orange,3fa6p0hd9er326468,new jersey,usa
50200,ford,door,2017,92405,white,1ft7w2bt7hef07573,alabama,usa
28300,ford,ranger,2019,15436,white,1fter4fh5kla45887,florida,usa
12000,ford,door,2017,104665,white,1ftfx1ef8hkd03259,california,usa
32999,ford,doors,2018,16194,royal crimson metallic tinted clearcoat,1fa6p8cf0j5118581,new jersey,usa
12600,ford,door,2014,48188,black,1fm5k8d84egc31539,new jersey,usa
5200,ford,focus,2017,65164,red,1fadp3j22hl268403,alabama,usa
20500,ford,mustang,2019,35930,black,1fatp8uh8k5109583,florida,usa
1200,ford,door,2012,167376,red,1fahp3f23cl414648,virginia,usa
35999,ford,doors,2018,13674,kona blue metallic,1fa6p8cf1j5126821,new jersey,usa
41000,ford,srw,2019,9235,silver,1ft7w2bt7kee46393,minnesota,usa
33100,ford,door,2017,103002,red,1ftew1ef2hfb30250,mississippi,usa
23500,ford,ranger,2019,12836,blue,1fter4eh3kla09133,florida,usa
18799,ford,doors,2015,137728,red,1fatp8ff5f5323738,connecticut,usa
33999,ford,doors,2018,6921,magnetic metallic,1fa6p8cf9j5110592,new jersey,usa
35000,ford,srw,2019,14359,white,1ft7w2b68ked77546,minnesota,usa
26100,ford,wagon,2017,58118,white,1fbzx2zm3hka72688,mississippi,usa
15400,ford,fusion,2019,31124,white,3fa6p0cd8kr138334,florida,usa
25998,ford,doors,2015,25734,color:,1fa6p8cf9f5365377,new york,usa
31831,ford,doors,2018,14059,black,1fa6p8cf9j5125433,new jersey,usa
40400,ford,srw,2019,13472,black,1ft7w2bt7kef15907,minnesota,usa
15400,ford,door,2013,123983,silver,1ftfw1ef7dfd73034,connecticut,usa
13500,ford,hybrid,2019,35023,gray,3fa6p0lu6kr119958,florida,usa
25995,ford,doors,2015,39509,white,1fa6p8cf3f5404612,new hampshire,usa
27990,ford,doors,2018,4512,ingot silver metallic,1fa6p8cf0j5159227,new york,usa
23985,ford,doors,2015,51884,white,1fa6p8cf0f5308078,new jersey,usa
27995,ford,doors,2018,4181,gray,1fa6p8cf9j5120362,pennsylvania,usa
13995,ford,doors,2015,56703,oxford white,1fa6p8th8f5341198,new york,usa
29988,ford,doors,2018,4712,ingot silver metallic,1fa6p8cf5j5125462,pennsylvania,usa
12995,ford,doors,2015,102800,blue,1fa6p8am4f5334930,new jersey,usa
21687,ford,doors,2018,7109,lightning blue,1fa6p8th8j5120337,pennsylvania,usa
25200,ford,door,2016,100943,white,1ftew1cf9gfa55757,alabama,usa
29590,ford,doors,2015,3915,green,1fa6p8cf7f5325900,new york,usa
28999,ford,doors,2018,15550,ingot silver,1fa6p8cf1j5175131,pennsylvania,usa
13942,ford,doors,2015,62542,magnetic metallic,1fatp8em4f5415097,new jersey,usa
15300,ford,taurus,2018,38370,silver,1fahp2f84jg117375,utah,usa
35400,ford,ranger,2020,671,blue,1fter4fh1lla02732,ohio,usa
32700,ford,door,2016,61477,silver,1ft7w2bt2ged14343,alabama,usa
13995,ford,doors,2015,73891,silver,1fa6p8th7f5344481,new york,usa
1850,ford,door,2014,168805,black,3fa6p0h78er183765,michigan,usa
15800,ford,door,2012,82564,gold,1ftfw1ct4ckd77105,florida,usa
36000,ford,door,2016,85649,black,1ft7w2b61geb39979,mississippi,usa
15495,ford,doors,2015,48374,white,1fa6p8th5f5420201,new york,usa
21500,ford,door,2012,11990,red,1zvbp8ff3c5288048,florida,usa
7200,ford,door,2016,64111,black,1fadp3k28gl311932,alabama,usa
17589,ford,doors,2015,28771,red,1fatp8uh0f5331279,new jersey,usa
31700,ford,door,2015,126708,white,1ft7w2bt8fec08946,alabama,usa
31790,ford,doors,2015,27165,orange,1fa6p8cf6f5325225,new york,usa
18100,ford,van,2015,106546,white,1fbzx2ym4fka72472,mississippi,usa
14495,ford,doors,2015,54778,white,1fa6p8am3f5306570,new jersey,usa
15000,ford,fusion,2020,11729,white,3fa6p0d92lr117801,illinois,usa
26400,ford,door,2015,85197,black,1ftew1ef2fke07659,mississippi,usa
27990,ford,doors,2015,19130,red,1fa6p8cf2f5362711,massachusetts,usa
19700,ford,expedition,2015,72369,white,1fmju1ht4fef41606,mississippi,usa
15300,ford,doors,2015,59646,silver,1fa6p8am2f5403582,massachusetts,usa
22000,ford,door,2014,68418,black,1ftfw1ct6eke95627,mississippi,usa
23999,ford,doors,2015,8400,black,1fa6p8th8f5307097,new jersey,usa
16488,ford,doors,2015,45084,gray,1fa6p8th8f5346675,new york,usa
12784,ford,doors,2015,67037,gray,1fa6p8am0f5365382,new jersey,usa
23400,ford,doors,2015,64135,black,1fa6p8cf0f5312423,new jersey,usa
9705,ford,door,2017,72377,black,3fa6p0h76hr319394,arkansas,usa
25999,ford,doors,2015,39367,oxford white,1fa6p8cf7f5357357,new jersey,usa
34977,ford,doors,2015,46540,black,1fa6p8cf2f5306378,pennsylvania,usa
19000,ford,doors,2015,40677,ingot silver metallic,1fatp8uh8f5397899,new jersey,usa
15995,ford,doors,2015,69438,black,1fa6p8th0f5382067,new york,usa
13487,ford,doors,2015,96246,gray,2fmtk4j95fbb24313,new york,usa
18707,ford,doors,2015,69719,white,2fmtk4k80fbb56382,connecticut,usa
15290,ford,doors,2015,75933,white platinum tri-coat metallic,2fmtk4j86fbb17376,new york,usa
15600,ford,doors,2015,54325,black,2fmtk3j86fbb54504,new york,usa
47000,ford,expedition,2019,24902,black,1fmju2at1kea37413,illinois,usa
16080,ford,doors,2015,31793,blue,2fmtk3j92fbc41664,connecticut,usa
50000,ford,max,2019,16505,white,1fmjk2at2kea45381,illinois,usa
15268,ford,doors,2015,74361,black,2fmtk4j81fbc21743,new york,usa
47500,ford,max,2019,27868,black,1fmjk2at0kea39191,illinois,usa
18497,ford,doors,2015,34011,black,2fmtk4j86fbc21494,massachusetts,usa
10000,ford,escape,2019,19993,silver,1fmcu9gd3kub30490,illinois,usa
19995,ford,suv,2015,48115,red,2fmtk4k88fbb49003,pennsylvania,usa
49000,ford,max,2019,22543,white,1fmjk2at9kea46589,illinois,usa
17150,ford,doors,2015,67091,black,2fmtk3ap9fbc28957,new jersey,usa
45000,ford,expedition,2019,28790,black,1fmju2at8kea33665,illinois,usa
14295,ford,doors,2015,59391,guard,2fmtk4j87fbb34901,new jersey,usa
49000,ford,max,2019,18449,black,1fmjk2at3kea46572,illinois,usa
16190,ford,doors,2015,71824,magnetic metallic,2fmtk4j96fbb10890,new york,usa
49000,ford,expedition,2019,19304,black,1fmju2at9kea25414,illinois,usa
17899,ford,doors,2015,39159,magnetic metallic,2fmtk4j82fbc36462,new york,usa
26000,ford,flex,2019,18708,black,2fmhk6dt1kba15866,illinois,usa
14000,ford,doors,2015,79430,magnetic metallic,2fmtk4j88fbb19078,new jersey,usa
15500,ford,flex,2019,12393,gray,2fmhk6d84kba36268,illinois,usa
16888,ford,doors,2015,56329,black,2fmtk4j94fbc08560,new york,usa
28000,ford,f-150,2019,12155,silver,1ftfw1e56kfc13232,illinois,usa
8305,ford,door,2014,63291,blue,1fa6p0hd0e5355683,arkansas,usa
21822,ford,doors,2015,36041,white platinum tri-coat metallic,2fmtk4ap1fbc36380,new jersey,usa
15500,ford,mustang,2019,25810,red,1fatp8uhxk5148949,illinois,usa
12500,ford,door,2015,130388,blue,1ftew1cf5fkd41840,arkansas,usa
15995,ford,doors,2015,23878,blue,2fmtk4g88fbb75562,new york,usa
16000,ford,transit,2019,15460,white,1ftyr2zm1kkb65539,illinois,usa
38200,ford,max,2018,46710,white,1fmjk1kt9jea41402,north carolina,usa
12995,ford,doors,2015,65342,black,2fmtk4g8xfbb98373,new york,usa
14488,ford,doors,2015,64061,tuxedo black metallic,2fmtk4j93fbb69606,massachusetts,usa
17500,ford,door,2016,93164,white,1fm5k7f81gga06232,florida,usa
21995,ford,doors,2015,35629,blue,2fmtk4ap6fbc01186,massachusetts,usa
8500,ford,connect,2015,118483,white,nm0ls6e75f1193116,florida,usa
16593,ford,doors,2015,71573,tuxedo black metallic,2fmtk4k86fbb36847,massachusetts,usa
13000,ford,door,2017,33660,black,1fmcu0gd0hue05897,illinois,usa
14247,ford,doors,2015,61168,blue,2fmtk3j95fbc21893,pennsylvania,usa
23500,ford,door,2017,42241,gray,1ftfw1ef3hfc08748,illinois,usa
16999,ford,doors,2015,21004,oxford white,2fmtk4g88fbb94547,pennsylvania,usa
25000,ford,door,2017,45003,red,1ftfw1ef2hfb56304,illinois,usa
20159,ford,doors,2015,45278,oxford white,2fmtk4j98fbc15642,new jersey,usa
31000,ford,door,2017,1,black,1ftfw1ef0hfa02688,illinois,usa
22500,ford,edge,2018,24747,gray,2fmpk4k82jbb61657,colorado,usa
29500,ford,door,2017,48707,black,1ftfw1ef5hfb57303,illinois,usa
59900,ford,max,2020,2162,no_color,1fmjk2at4lea11492,ohio,usa
24000,ford,f-150,2017,50874,black,1ftfw1eg9hfc63181,illinois,usa
20500,ford,f-150,2017,70727,black,1ftfw1ef8hfa28276,illinois,usa
27200,ford,explorer,2019,29382,gray,1fm5k8f85kgb47660,north carolina,usa
24900,ford,f-150,2018,33194,white,1ftew1cg6jfd15757,virginia,usa
24500,ford,door,2017,52084,white,1ftfw1ef6hfa36117,illinois,usa
34000,ford,expedition,2018,51122,black,1fmju1kt7jea10840,virginia,usa
28000,ford,door,2017,40286,white,1ftew1eg4hfc14661,illinois,usa
27000,ford,f-150,2017,55420,black,1ftfw1eg4hfa61042,illinois,usa
34000,ford,wagon,2018,10282,black,1fbvu4xg0jka34387,virginia,usa
42500,ford,door,2017,85278,white,1ft7w2bt6hed37724,illinois,usa
33000,ford,explorer,2018,7258,black,1fm5k8gt5jga17377,pennsylvania,usa
10200,ford,escape,2018,93350,black,1fmcu9gd2jua74282,pennsylvania,usa
25600,ford,explorer,2019,37166,gray,1fm5k7f85kgb16175,north carolina,usa
16300,ford,f-150,2018,69480,white,1ftex1cb2jkd88410,texas,usa
26500,ford,door,2016,34679,white,1ftfw1eg1gfa91324,illinois,usa
36500,ford,f-150,2018,24151,red,1ftew1eg1jfb92141,pennsylvania,usa
25900,ford,explorer,2019,32796,white,1fm5k7f8xkga63974,north carolina,usa
22500,ford,door,2016,67979,black,1ftfw1ef7gfd42886,illinois,usa
29000,ford,f-150,2018,18690,white,1ftfw1e53jfa49565,pennsylvania,usa
825,ford,door,2012,78072,white,1fahp3f27cl372579,pennsylvania,usa
10500,ford,door,2016,54251,red,1fmcu9g99guc59224,illinois,usa
32000,ford,f-150,2018,32262,white,1ftfw1eg6jfc96497,pennsylvania,usa
27700,ford,f-650,2015,92358,white,3frnf6fb7fv723704,texas,usa
4000,ford,door,2015,90740,red,3fa6p0hd9fr112940,illinois,usa
38800,ford,f-150,2018,35225,black,1ftfw1eg6jfa49562,pennsylvania,usa
26200,ford,f-650,2015,129063,white,3frnf6fb5fv723703,texas,usa
19500,ford,wagon,2018,49985,white,1fbzx2zm8jka97477,wisconsin,usa
11700,ford,escape,2015,52340,black,1fmcu0jx4fua38177,illinois,usa
34000,ford,f-150,2018,21406,black,1ftew1ep8jfe30258,pennsylvania,usa
38600,ford,srw,2019,16619,white,1ft7w2bt0kee34621,florida,usa
21500,ford,door,2015,41293,black,1ftfw1ef5ffa07480,illinois,usa
38500,ford,f-150,2018,37053,black,1ftew1e50jfa49583,pennsylvania,usa
38500,ford,f-150,2018,34532,black,1ftfw1eg8jfc18450,pennsylvania,usa
12000,ford,taurus,2017,13328,blue,1fahp2e88hg132084,missouri,usa
30500,ford,f-150,2018,56836,off-white,1ftfw1eg3jfa50880,pennsylvania,usa
11300,ford,door,2016,48080,orange,1fmcu9gx7gub92704,missouri,usa
29500,ford,f-150,2018,12271,gray,1ftfw1eg4jfe78490,pennsylvania,usa
16100,ford,expedition,2014,97318,white,1fmju2a50eef65739,missouri,usa
32500,ford,f-150,2018,12717,red,1ftfw1eg1jfc34506,pennsylvania,usa
29000,ford,mustang,2019,12764,black,1fa6p8cf3k5102120,texas,usa
30000,ford,f-150,2018,19951,red,1ftfw1eg8jfa10617,pennsylvania,usa
26000,ford,explorer,2019,32458,white,1fm5k7f83kga17399,north carolina,usa
26000,ford,f-150,2018,21616,gray,1ftfw1e55jfa37529,pennsylvania,usa
18500,ford,escape,2019,17755,blue,1fmcu9j9xkuc36052,north carolina,usa
12000,ford,door,2017,73846,gray,1ftex1cp8hkd08288,texas,usa
30000,ford,f-150,2018,15771,blue,1ftew1ep8jfd90148,pennsylvania,usa
14700,ford,escape,2019,29168,silver,1fmcu0g96kub33780,north carolina,usa
25000,ford,door,2017,159182,red,1ft8w3dt0hef24562,texas,usa
26550,ford,f-150,2018,15296,white,1ftfw1e53jkc06275,pennsylvania,usa
27000,ford,explorer,2019,30476,white,1fm5k8f83kgb26838,north carolina,usa
34000,ford,door,2016,131754,white,1ft8w3dt7gec81766,texas,usa
27500,ford,f-150,2018,26095,gray,1ftew1ep8jfd35859,pennsylvania,usa
